date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:59:05	686/686	---M-Z	200	added ('OK')	text/plain	etag:%22293f0-636-e092f100%22	http://www.freeos.com/robots.txt		(from )
13:59:07	12438/12438	---M-Z	200	added ('OK')	text/html	etag:%2213c0ad-3096-c7340%22	http://www.freeos.com/guides/lsst/	/home/faji/websites/linux_1/www.freeos.com/guides/lsst/index.html	(from )
13:59:09	9711/9711	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2005%20Jun%202015%2005:59:08%20GMT	http://www.freeos.com/guides/lsst/008000	/home/faji/websites/linux_1/www.freeos.com/guides/lsst/008000.0.delayed	(from http://www.freeos.com/guides/lsst/)
13:59:14	23290/23290	---M-Z	200	added ('OK')	text/javascript	etag:4877974248395770702	http://pagead2.googlesyndication.com/pagead/show_ads.js	/home/faji/websites/linux_1/pagead2.googlesyndication.com/pagead/f.txt	(from http://www.freeos.com/guides/lsst/)
13:59:19	2907/2907	---M-Z	200	added ('OK')	text/html	etag:%2213c055-b5b-fedb4640%22	http://www.freeos.com/guides/lsst/aboutthisdoc.html	/home/faji/websites/linux_1/www.freeos.com/guides/lsst/aboutthisdoc.html	(from http://www.freeos.com/guides/lsst/)
13:59:25	7371/7371	---M--	200	added ('OK')	image/gif	etag:%2210803e-1ccb-ee36880%22	http://www.freeos.com/guides/lsst/images/nixcraftlogo.gif	/home/faji/websites/linux_1/www.freeos.com/guides/lsst/images/nixcraftlogo.gif	(from http://www.freeos.com/guides/lsst/)
13:59:26	813/813	---M-Z	200	added ('OK')	text/html	etag:%2213c077-32d-1bb580%22	http://www.freeos.com/guides/lsst/main-page.html	/home/faji/websites/linux_1/www.freeos.com/guides/lsst/main-page.html	(from http://www.freeos.com/guides/lsst/)
13:59:29	8477/8477	---MC-	200	added ('OK')	image/jpeg	etag:%2210804a-22b1-ee36880%22	http://www.freeos.com/guides/lsst/images/Book-Main%20Page200x190.jpg	/home/faji/websites/linux_1/www.freeos.com/guides/lsst/images/Book-Main%20Page200x190.jpg	(from http://www.freeos.com/guides/lsst/)
13:59:30	5787/5787	---M-Z	200	added ('OK')	text/html	etag:%2213c0a3-169b-fedb4640%22	http://www.freeos.com/guides/lsst/ch01.html	/home/faji/websites/linux_1/www.freeos.com/guides/lsst/ch01.html	(from http://www.freeos.com/guides/lsst/)
13:59:31	1750/1750	---M-Z	200	added ('OK')	text/html	etag:%2213c0bc-6d6-feea8880%22	http://www.freeos.com/guides/lsst/ch01sec01.html	/home/faji/websites/linux_1/www.freeos.com/guides/lsst/ch01sec01.html	(from http://www.freeos.com/guides/lsst/)
13:59:33	2154/2154	---M-Z	200	added ('OK')	text/html	etag:%2213c072-86a-feea8880%22	http://www.freeos.com/guides/lsst/ch01sec02.html	/home/faji/websites/linux_1/www.freeos.com/guides/lsst/ch01sec02.html	(from http://www.freeos.com/guides/lsst/)
13:59:35	4765/4765	---M-Z	200	added ('OK')	text/html	etag:%2213c0a5-129d-feea8880%22	http://www.freeos.com/guides/lsst/ch01sec03.html	/home/faji/websites/linux_1/www.freeos.com/guides/lsst/ch01sec03.html	(from http://www.freeos.com/guides/lsst/)
13:59:37	1800/1800	---M-Z	200	added ('OK')	text/html	etag:%2213c0a2-708-feea8880%22	http://www.freeos.com/guides/lsst/ch01sec04.html	/home/faji/websites/linux_1/www.freeos.com/guides/lsst/ch01sec04.html	(from http://www.freeos.com/guides/lsst/)
13:59:38	3532/3532	---M-Z	200	added ('OK')	text/html	etag:%2213c08a-dcc-feea8880%22	http://www.freeos.com/guides/lsst/ch01sec05.html	/home/faji/websites/linux_1/www.freeos.com/guides/lsst/ch01sec05.html	(from http://www.freeos.com/guides/lsst/)
13:59:40	2430/2430	---M-Z	200	added ('OK')	text/html	etag:%2213c0c7-97e-feea8880%22	http://www.freeos.com/guides/lsst/ch01sec06.html	/home/faji/websites/linux_1/www.freeos.com/guides/lsst/ch01sec06.html	(from http://www.freeos.com/guides/lsst/)
