date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:06:41	65/65	---M--	200	added ('OK')	text/plain	etag:%22443114-41-501b40b41896d%22	http://www.tutorialspoint.com/robots.txt		(from )
20:06:41	15677/15677	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20Sep%202014%2018:12:14%20GMT	http://www.tutorialspoint.com/postgresql/	D:/Proj%20Software/learn_postgreSQL/www.tutorialspoint.com/postgresql/index.html	(from )
20:06:42	2157/2157	---M--	200	added ('OK')	text/javascript	etag:%22160137-86d-500a5d071d04e%22	http://www.tutorialspoint.com/scripts/mobile.js	D:/Proj%20Software/learn_postgreSQL/www.tutorialspoint.com/scripts/mobile.js	(from http://www.tutorialspoint.com/postgresql/)
20:06:43	23778/23778	---M--	200	added ('OK')	text/css	etag:%221601d0-5ce2-500a72b1d8e2d%22	http://www.tutorialspoint.com/scripts/style.css	D:/Proj%20Software/learn_postgreSQL/www.tutorialspoint.com/scripts/style.css	(from http://www.tutorialspoint.com/postgresql/)
20:06:43	2338/2338	---M--	200	added ('OK')	text/css	etag:%2216017b-922-4fe28bd3ed080%22	http://www.tutorialspoint.com/scripts/prettify.css	D:/Proj%20Software/learn_postgreSQL/www.tutorialspoint.com/scripts/prettify.css	(from http://www.tutorialspoint.com/postgresql/)
20:06:45	1815/1815	---M--	200	added ('OK')	image/png	etag:%22440685-717-4ba4097206ac0%22	http://www.tutorialspoint.com/images/icon-search.png	D:/Proj%20Software/learn_postgreSQL/www.tutorialspoint.com/images/icon-search.png	(from http://www.tutorialspoint.com/postgresql/)
20:06:46	14551/14551	---M--	200	added ('OK')	text/javascript	etag:%221601dd-38d7-4fe28bd3ed080%22	http://www.tutorialspoint.com/scripts/prettify.js	D:/Proj%20Software/learn_postgreSQL/www.tutorialspoint.com/scripts/prettify.js	(from http://www.tutorialspoint.com/postgresql/)
20:06:46	1497/1497	---M--	200	added ('OK')	image/png	etag:%2244198c-5d9-4eeaee28611c0%22	http://www.tutorialspoint.com/images/home-icon.png	D:/Proj%20Software/learn_postgreSQL/www.tutorialspoint.com/images/home-icon.png	(from http://www.tutorialspoint.com/postgresql/)
20:06:46	1374/1374	---M--	200	added ('OK')	image/png	etag:%22441a98-55e-4eeaeb79bbdc0%22	http://www.tutorialspoint.com/images/nav-icon.png	D:/Proj%20Software/learn_postgreSQL/www.tutorialspoint.com/images/nav-icon.png	(from http://www.tutorialspoint.com/postgresql/)
20:06:47	22678/22678	---MC-	200	added ('OK')	text/javascript	date:Wed,%2027%20Aug%202014%2018:16:28%20GMT	http://www.google-analytics.com/urchin.js	D:/Proj%20Software/learn_postgreSQL/www.google-analytics.com/urchin.js	(from http://www.tutorialspoint.com/postgresql/)
20:06:47	15677/15677	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20Sep%202014%2018:12:20%20GMT	http://www.tutorialspoint.com/postgresql/index.htm	D:/Proj%20Software/learn_postgreSQL/www.tutorialspoint.com/postgresql/index-2.html	(from http://www.tutorialspoint.com/postgresql/)
20:06:48	17381/17381	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20Sep%202014%2018:12:20%20GMT	http://www.tutorialspoint.com/postgresql/postgresql_overview.htm	D:/Proj%20Software/learn_postgreSQL/www.tutorialspoint.com/postgresql/postgresql_overview.html	(from http://www.tutorialspoint.com/postgresql/)
20:06:48	21149/21149	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20Sep%202014%2018:12:20%20GMT	http://www.tutorialspoint.com/postgresql/postgresql_environment.htm	D:/Proj%20Software/learn_postgreSQL/www.tutorialspoint.com/postgresql/postgresql_environment.html	(from http://www.tutorialspoint.com/postgresql/)
20:06:49	41170/41170	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20Sep%202014%2018:12:21%20GMT	http://www.tutorialspoint.com/postgresql/postgresql_syntax.htm	D:/Proj%20Software/learn_postgreSQL/www.tutorialspoint.com/postgresql/postgresql_syntax.html	(from http://www.tutorialspoint.com/postgresql/)
20:06:49	32053/32053	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20Sep%202014%2018:12:21%20GMT	http://www.tutorialspoint.com/postgresql/postgresql_data_types.htm	D:/Proj%20Software/learn_postgreSQL/www.tutorialspoint.com/postgresql/postgresql_data_types.html	(from http://www.tutorialspoint.com/postgresql/)
