date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:38:19	56654/56654	---M--	200	added ('OK')	text/html	date:Fri,%2014%20Aug%202015%2005:40:32%20GMT	http://blog.miguelgrinberg.com/post/the-flask-mega-tutorial-part-i-hello-world	/home/faji/websites/python_flask/blog.miguelgrinberg.com/post/the-flask-mega-tutorial-part-i-hello-world.html	(from )
13:38:20	15503/15503	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2014%20Aug%202015%2005:40:33%20GMT	http://blog.miguelgrinberg.com/robots.txt		(from )
13:38:20	114011/114011	---MCZ	200	added ('OK')	text/css	date:Thu,%2030%20Oct%202014%2005:30:21%20GMT	http://cdnjs.cloudflare.com/ajax/libs/twitter-bootstrap/3.3.0/css/bootstrap.min.css	/home/faji/websites/python_flask/cdnjs.cloudflare.com/ajax/libs/twitter-bootstrap/3.3.0/css/bootstrap.min.css	(from http://blog.miguelgrinberg.com/post/the-flask-mega-tutorial-part-i-hello-world)
13:38:21	709/709	---M--	200	added ('OK')	text/css	etag:%22655255875%22	http://blog.miguelgrinberg.com/static/prettify.css	/home/faji/websites/python_flask/blog.miguelgrinberg.com/static/prettify.css	(from http://blog.miguelgrinberg.com/post/the-flask-mega-tutorial-part-i-hello-world)
13:38:22	4435/4435	---M--	200	added ('OK')	text/css	etag:%221277461703%22	http://blog.miguelgrinberg.com/static/colorbox/colorbox.css	/home/faji/websites/python_flask/blog.miguelgrinberg.com/static/colorbox/colorbox.css	(from http://blog.miguelgrinberg.com/post/the-flask-mega-tutorial-part-i-hello-world)
13:38:23	5972/5972	---M--	200	added ('OK')	text/css	etag:%22511815868%22	http://blog.miguelgrinberg.com/static/style.css	/home/faji/websites/python_flask/blog.miguelgrinberg.com/static/style.css	(from http://blog.miguelgrinberg.com/post/the-flask-mega-tutorial-part-i-hello-world)
13:38:24	1406/1406	---M--	200	added ('OK')	application/octet-stream	etag:%223158411334%22	http://blog.miguelgrinberg.com/static/favicon.ico	/home/faji/websites/python_flask/blog.miguelgrinberg.com/static/favicon.ico	(from http://blog.miguelgrinberg.com/post/the-flask-mega-tutorial-part-i-hello-world)
13:38:30	12502/12502	---M--	200	added ('OK')	application/rss+xml	date:Fri,%2014%20Aug%202015%2005:40:39%20GMT	http://blog.miguelgrinberg.com/feed	/home/faji/websites/python_flask/blog.miguelgrinberg.com/feed	(from http://blog.miguelgrinberg.com/post/the-flask-mega-tutorial-part-i-hello-world)
13:38:31	175513/175513	---M-Z	200	added ('OK')	application/x-javascript	etag:%2248c5aab1565a2af073d66d89fa135568%22	http://connect.facebook.net/en_US/all.js	/home/faji/websites/python_flask/connect.facebook.net/en_US/all.js	(from http://blog.miguelgrinberg.com/post/the-flask-mega-tutorial-part-i-hello-world)
13:38:33	3768/3768	---M-Z	200	added ('OK')	text/javascript	etag:%22FN_ETAG_-2836-48-59-98-119-25-8339-5059-7081-1331-31%22	http://platform.linkedin.com/in.js	/home/faji/websites/python_flask/platform.linkedin.com/in.js	(from http://blog.miguelgrinberg.com/post/the-flask-mega-tutorial-part-i-hello-world)
13:38:34	19371/19371	---M--	200	added ('OK')	text/html	date:Fri,%2014%20Aug%202015%2005:40:48%20GMT	http://blog.miguelgrinberg.com/post/about-me	/home/faji/websites/python_flask/blog.miguelgrinberg.com/post/about-me.html	(from http://blog.miguelgrinberg.com/post/the-flask-mega-tutorial-part-i-hello-world)
13:38:35	110097/110097	---M-Z	200	added ('OK')	application/javascript	etag:%22ae45dd98aeb6b34fe84343bd8c061987+gzip%22	http://platform.twitter.com/widgets.js	/home/faji/websites/python_flask/platform.twitter.com/widgets.js	(from http://blog.miguelgrinberg.com/post/the-flask-mega-tutorial-part-i-hello-world)
